APOGEE_ID,TELESCOPE,FIELD,ALT_ID,RA,DEC,GLON,GLAT,J,J_ERR,H,H_ERR,K,K_ERR,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,APOGEE2_TARGET4,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,SNR,SNREV,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CHI2,RV_CCFWHM,RV_AUTOFWHM,RV_FLAG,N_COMPONENTS,MEANFIB,SIGFIB,MIN_H,MAX_H,MIN_JK,MAX_JK,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,GAIAEDR3_PHOT_BP_MEAN_MAG,GAIAEDR3_PHOT_RP_MEAN_MAG,GAIAEDR3_DR2_RADIAL_VELOCITY,GAIAEDR3_DR2_RADIAL_VELOCITY_ERROR,GAIAEDR3_R_MED_GEO,GAIAEDR3_R_LO_GEO,GAIAEDR3_R_HI_GEO,GAIAEDR3_R_MED_PHOTOGEO,GAIAEDR3_R_LO_PHOTOGEO,GAIAEDR3_R_HI_PHOTOGEO,ASPCAP_GRID,ASPCAP_CHI2,PARAMFLAG,ASPCAPFLAG,ASPCAPFLAGS,FRAC_BADPIX,FRAC_LOWSNR,FRAC_SIGSKY,X_H,X_H_ERR,X_M,X_M_ERR,ELEM_CHI2,ELEMFRAC,EXTRATARG,MEMBERFLAG,MEMBER,X_H_SPEC,X_M_SPEC,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,VMICRO,VMACRO,VSINI,TEFF_SPEC,LOGG_SPEC,C_FE,C_FE_SPEC,C_FE_ERR,C_FE_FLAG,CI_FE,CI_FE_SPEC,CI_FE_ERR,CI_FE_FLAG,N_FE,N_FE_SPEC,N_FE_ERR,N_FE_FLAG,O_FE,O_FE_SPEC,O_FE_ERR,O_FE_FLAG,NA_FE,NA_FE_SPEC,NA_FE_ERR,NA_FE_FLAG,MG_FE,MG_FE_SPEC,MG_FE_ERR,MG_FE_FLAG,AL_FE,AL_FE_SPEC,AL_FE_ERR,AL_FE_FLAG,SI_FE,SI_FE_SPEC,SI_FE_ERR,SI_FE_FLAG,P_FE,P_FE_SPEC,P_FE_ERR,P_FE_FLAG,S_FE,S_FE_SPEC,S_FE_ERR,S_FE_FLAG,K_FE,K_FE_SPEC,K_FE_ERR,K_FE_FLAG,CA_FE,CA_FE_SPEC,CA_FE_ERR,CA_FE_FLAG,TI_FE,TI_FE_SPEC,TI_FE_ERR,TI_FE_FLAG,TIII_FE,TIII_FE_SPEC,TIII_FE_ERR,TIII_FE_FLAG,V_FE,V_FE_SPEC,V_FE_ERR,V_FE_FLAG,CR_FE,CR_FE_SPEC,CR_FE_ERR,CR_FE_FLAG,MN_FE,MN_FE_SPEC,MN_FE_ERR,MN_FE_FLAG,FE_H,FE_H_SPEC,FE_H_ERR,FE_H_FLAG,CO_FE,CO_FE_SPEC,CO_FE_ERR,CO_FE_FLAG,NI_FE,NI_FE_SPEC,NI_FE_ERR,NI_FE_FLAG,CU_FE,CU_FE_SPEC,CU_FE_ERR,CU_FE_FLAG,CE_FE,CE_FE_SPEC,CE_FE_ERR,CE_FE_FLAG
VESTA,apo1m,calibration, ,,,292.21913091040517,-30.60291936369881,99.9990005493164,0.0,99.9990005493164,0.0,99.9990005493164,0.0,, ,,,0,4194304,0,4194304,0,0,APOGEE_1MTARGETAPOGEE2_1M_TARGET,apo1m, ,2,418.9276123046875,441.1574401855469,0,,0,,9.257311820983887,10.185515403747559,0.0240308977663517,5980.21337890625,4.643887042999268,-0.20365136861801147,0.0,0.0,16.541690826416016,25.092390060424805,20.43079948425293,0,1,223.00001525878906,0.0,-9999.990234375,9999.990234375,-9999.990234375,9999.990234375,0,,,,,,,,,,,,,,,,,,GKd_b,2.5654289722442627,"[256, 0, 288, 0, 0, 32, 0, 0, 0]",133,"TEFF_WARN,VMICRO_WARN,STAR_WARN",0.0022624435368925333,0.025951556861400604,0.022890605032444,"[0.008309399709105492, 0.014742500148713589, 0.12772740423679352, 0.11840029805898666, 0.15013059973716736, 0.03860990330576897, 0.078684002161026, 0.07065169513225555, nan, -0.08599410206079483, -0.09100709855556488, -0.013366599567234516, -0.22801358997821808, 0.16055339574813843, 0.09771054983139038, -0.022311702370643616, 0.044332511723041534, 0.0034626000560820103, 0.18871299922466278, 0.05474099889397621, nan, nan, nan, -0.0014399010688066483, nan, nan, nan]","[0.0295379888266325, 0.02859264612197876, 0.023022150620818138, 0.04933612048625946, 0.11133618652820587, 0.011496054008603096, 0.013626931235194206, 0.01180113572627306, 0.08544085174798965, 0.04145411029458046, 0.032671887427568436, 0.010810015723109245, 0.05619248375296593, 0.24939212203025818, 0.09601425379514694, 0.04869532585144043, 0.011467297561466694, 0.005400921683758497, 0.20884212851524353, 0.010265504010021687, 0.05940297245979309, 1.0, 1.0, 0.1279805451631546, 0.07002650946378708, 1.0, 0.15617778897285461]","[0.0026519999373704195, 0.009085100144147873, 0.12206999957561493, 0.11274290084838867, 0.14447319507598877, 0.032952502369880676, 0.07302660495042801, 0.06499429792165756, nan, -0.09165149927139282, -0.09666449576616287, -0.019023999571800232, -0.23367099463939667, 0.15489599108695984, 0.09205315262079239, -0.027969103306531906, 0.038675110787153244, -0.0021947999484837055, 0.1830555945634842, 0.04908359795808792, nan, nan, nan, -0.007097301073372364, nan, nan, nan]","[0.029106030240654945, 0.028146183118224144, 0.022465253248810768, 0.049078721553087234, 0.11144988983869553, 0.010335735976696014, 0.014526701532304287, 0.01067403331398964, 0.08544085174798965, 0.04114743322134018, 0.033057283610105515, 0.009566850028932095, 0.05596663057804108, 0.24934133887290955, 0.09614607691764832, 0.048954740166664124, 0.012523207813501358, 0.007382531650364399, 0.2089027762413025, 0.011432952247560024, 0.05940297245979309, 1.0, 1.0, 0.12807947397232056, 0.07002650946378708, 1.0, 0.15617778897285461]","[1.7949402332305908, 2.0146517753601074, 1.6519237756729126, 3.157839059829712, 0.32814061641693115, 7.146773338317871, 3.1416659355163574, 2.2722179889678955, 0.24317559599876404, 0.35869887471199036, 0.706041157245636, 0.31087085604667664, 0.5462733507156372, 0.0036207621451467276, 1.107500672340393, 0.648574709892273, 0.21974550187587738, 2.051870822906494, 0.6335632801055908, 2.9205188751220703, 1.6331647634506226, nan, nan, 2.045973539352417, 0.8554802536964417, nan, 0.9765151739120483]","[0.9752284288406372, 0.9923879504203796, 0.9730154871940613, 0.9323386549949646, 1.0, 1.0, 1.0, 0.9604595303535461, 1.0, 1.0, 1.0, 1.0, 0.9463787078857422, 0.8294667601585388, 1.0, 0.9688827991485596, 1.0, 0.9892807602882385, 1.0, 0.998308539390564, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9,0,,"[0.008309399709105492, 0.014742500148713589, 0.12772740423679352, 0.11370740085840225, 0.07166700065135956, -0.02867859974503517, 0.06625799834728241, -0.002491299994289875, nan, -0.058926600962877274, -0.1858299970626831, 0.0559174008667469, -0.1810825914144516, 0.07066139578819275, 0.1325799971818924, 0.1402300000190735, -0.1083500012755394, 0.0034626000560820103, -0.009340999647974968, 0.05239100009202957, nan, nan, nan, -0.016932997852563858, nan, nan, nan]","[0.0026519999373704195, 0.009085100144147873, 0.12206999957561493, 0.10805000364780426, 0.06600960344076157, -0.03433600068092346, 0.06060059741139412, -0.00814869999885559, nan, -0.06458400189876556, -0.1914874017238617, 0.05025999993085861, -0.1867399960756302, 0.06500399857759476, 0.1269225925207138, 0.1345725953578949, -0.11400739848613739, -0.0021947999484837055, -0.014998399652540684, 0.04673359915614128, nan, nan, nan, -0.02259039878845215, nan, nan, nan]",5694.8984375,25.380983352661133,4.4285197257995605,0.01997363194823265,0.005657400004565716,0.005033072549849749,0.00667909998446703,0.006517700385302305,0.4126482307910919,0.0,4.7789225578308105,5766.7998046875,4.383200168609619,0.004846799653023481,0.004846799653023481,0.0295379888266325,0,0.011279899626970291,0.011279899626970291,0.02859264612197876,0,0.12426480650901794,0.12426480650901794,0.023022150620818138,0,0.11493770033121109,0.11024480313062668,0.04933612048625946,0,0.14666800200939178,0.06820440292358398,0.11133618652820587,0,0.035147301852703094,-0.032141201198101044,0.011496054008603096,0,0.07522140443325043,0.06279540061950684,0.013626931235194206,0,0.06718909740447998,-0.005953900050371885,0.01180113572627306,0,,,0.08544085174798965,2,-0.0894566997885704,-0.062389202415943146,0.04145411029458046,0,-0.09446969628334045,-0.18929259479045868,0.032671887427568436,0,-0.016829200088977814,0.05245479941368103,0.010810015723109245,0,-0.23147618770599365,-0.18454518914222717,0.05619248375296593,0,,,,64,0.09424795210361481,0.12911739945411682,0.09601425379514694,0,-0.02577430196106434,0.1367674022912979,0.04869532585144043,0,0.04086991026997566,-0.11181259900331497,0.011467297561466694,0,0.0034626000560820103,0.0034626000560820103,0.005400921683758497,0,,,,64,0.05127839744091034,0.0489283986389637,0.010265504010021687,0,,,0.05940297245979309,2,,,,64
2M00000002+7417074,apo25m,120+12,none,0.000103,74.285408,119.40180722431822,11.767413541486242,8.597000122070312,0.039000000804662704,7.666999816894531,0.028999999165534973,7.314000129699707,0.017999999225139618,0.24235166609287262,RJCE_WISE,0.24235166609287262,0.43400201201438904,0,0,-2147465196,0,0,0,"APOGEE2_TWOBIN_GT_0_8,APOGEE2_WISE_DERED,APOGEE2_SHORT,APOGEE2_NORMAL_SAMPLE",apogee2,disk,3,827.156494140625,669.41650390625,3072,"PERSIST_MED,PERSIST_LOW",0,,-51.73145294189453,0.2045331597328186,0.02059573493897915,3671.801513671875,1.0904875993728638,-0.40140441060066223,0.0,0.0,82.41850280761719,17.408658981323242,12.790597915649414,0,1,23.95515251159668,30.171730041503906,7.0,12.199999809265137,0.800000011920929,9999.990234375,538028216707715712,0.28544166684150696,0.019474999979138374,0.04858199134469032,0.0240314994007349,0.5222485065460205,0.022098099812865257,11.698800086975098,13.272199630737305,10.495599746704102,-51.92470169067383,0.36564600467681885,3234.57470703125,3027.029541015625,3464.556396484375,3268.60107421875,3115.693115234375,3507.732421875,Mg_d,15.293257713317871,"[0, 33554432, 0, 0, 0, 0, 0, 0, 0]",0,,0.0,0.0,0.0,"[-0.15138529241085052, -0.16750599443912506, -0.009460002183914185, -0.0772780030965805, -0.11056800186634064, -0.1302509903907776, -0.3723289966583252, -0.18964539468288422, nan, -0.2403779923915863, -0.07446099817752838, -0.25919198989868164, 0.028553172945976257, -0.055890992283821106, -0.2688380181789398, -0.14309599995613098, -0.015658006072044373, -0.16067999601364136, -0.08559000492095947, -0.15299749374389648, nan, nan, nan, -0.38576000928878784, nan, nan, nan]","[0.008765365928411484, 0.01767105981707573, 0.010197737254202366, 0.008202334865927696, 0.033257607370615005, 0.010857149958610535, 0.020307786762714386, 0.01218139473348856, 0.08651206642389297, 0.03585635498166084, 0.03302023559808731, 0.012287182733416557, 0.013465175405144691, 0.041448380798101425, 0.031854160130023956, 0.0216083787381649, 0.012963510118424892, 0.009251297451555729, 0.0201736968010664, 0.010609036311507225, 0.0012211671564728022, 1.0, 1.0, 0.02378055453300476, 0.05911000445485115, 1.0, 0.02329796738922596]","[-0.00370529992505908, -0.019826000556349754, 0.13821999728679657, 0.07040199637413025, 0.03711199760437012, 0.01742900162935257, -0.22464899718761444, -0.04196539893746376, nan, -0.09269800037145615, 0.07321900129318237, -0.11151199787855148, 0.176233172416687, 0.09178900718688965, -0.12115801870822906, 0.004583999514579773, 0.13202199339866638, -0.012999996542930603, 0.06208999454975128, -0.00531749427318573, nan, nan, nan, -0.2380800098180771, nan, nan, nan]","[0.005022976081818342, 0.016145123168826103, 0.007238264661282301, 0.003959410823881626, 0.034024547785520554, 0.008141028694808483, 0.02154083363711834, 0.009837938472628593, 0.08651206642389297, 0.03512943163514137, 0.033792562782764435, 0.009968625381588936, 0.011389012448489666, 0.04082115739583969, 0.03265407681465149, 0.022771108895540237, 0.014820726588368416, 0.011712722480297089, 0.021414466202259064, 0.012812221422791481, 0.0012211671564728022, 1.0, 1.0, 0.024841822683811188, 0.05911000445485115, 1.0, 0.02329796738922596]","[10.58034896850586, 14.0961332321167, 9.297581672668457, 15.062602043151855, 0.9555711150169373, 14.855935096740723, 15.728960037231445, 10.612067222595215, 0.5258113741874695, 3.059919595718384, 4.494278907775879, 11.486824989318848, 23.067472457885742, 1.2369951009750366, 19.36867904663086, 6.429393291473389, 4.963979721069336, 14.404560089111328, 1.3358570337295532, 11.399872779846191, 282.4229736328125, nan, nan, 10.592536926269531, 12.450879096984863, nan, 11.945381164550781]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0,,"[-0.15138529241085052, -0.16750599443912506, -0.009460002183914185, -0.13394099473953247, -0.1299699991941452, -0.1937739998102188, -0.23101000487804413, -0.1842460036277771, nan, -0.26416000723838806, -0.1442199945449829, -0.24118700623512268, 0.02898000180721283, -0.014139994978904724, -0.31380000710487366, -0.1455100029706955, -0.13255999982357025, -0.16067999601364136, -0.13366000354290009, -0.19639000296592712, nan, nan, nan, -0.33009999990463257, nan, nan, nan]","[-0.00370529992505908, -0.019826000556349754, 0.13821999728679657, 0.01373900007456541, 0.017710000276565552, -0.04609400033950806, -0.08333000540733337, -0.03656600043177605, nan, -0.11648000031709671, 0.0034600049257278442, -0.09350699931383133, 0.17666000127792358, 0.13354000449180603, -0.1661200076341629, 0.002169996500015259, 0.015119999647140503, -0.012999996542930603, 0.014019995927810669, -0.04871000349521637, nan, nan, nan, -0.18242000043392181, nan, nan, nan]",3723.9111328125,4.060302734375,0.9045982956886292,0.021523084491491318,-0.14767999947071075,0.007183408364653587,0.03692200034856796,0.004734692629426718,1.7121822834014893,3.2234840393066406,,3621.699951171875,1.0245000123977661,0.009294703602790833,0.009294703602790833,0.008765365928411484,0,-0.006825998425483704,-0.006825998425483704,0.01767105981707573,0,0.15121999382972717,0.15121999382972717,0.010197737254202366,0,0.08340199291706085,0.026739001274108887,0.008202334865927696,0,0.05011199414730072,0.030709996819496155,0.033257607370615005,0,0.03042900562286377,-0.033094003796577454,0.010857149958610535,0,,,,64,-0.02896539866924286,-0.023566007614135742,0.01218139473348856,0,,,0.08651206642389297,2,,,,64,0.08621899783611298,0.016460001468658447,0.03302023559808731,0,-0.09851199388504028,-0.08050701022148132,0.012287182733416557,0,,,,64,,,,64,-0.10815802216529846,-0.1531200110912323,0.031854160130023956,0,,,,64,,,,64,-0.16067999601364136,-0.16067999601364136,0.009251297451555729,0,0.07508999109268188,0.027019992470741272,0.0201736968010664,0,0.007682502269744873,-0.03571000695228577,0.010609036311507225,0,,,0.0012211671564728022,2,,,,64
2M00000019-1924498,apo25m,060-75,none,0.000832,-19.413851,63.39412165971994,-75.90639677002453,11.074000358581543,0.02199999988079071,10.739999771118164,0.026000000536441803,10.670000076293945,0.023000000044703484,0.006158138159662485,SFD,0.022031452506780624,0.020391186699271202,0,0,-2147399648,0,0,0,"APOGEE2_SFD_DERED,APOGEE2_SHORT,APOGEE2_NORMAL_SAMPLE,APOGEE2_ONEBIN_GT_0_3",apogee2,halo,3,229.87506103515625,233.31459045410156,0,,0,,19.073862075805664,0.08796513825654984,0.03859874606132507,5854.68701171875,4.653327941894531,-0.43613895773887634,0.0,0.0,5.798536777496338,24.57305145263672,19.399436950683594,0,1,166.0,0.0,7.0,12.199999809265137,0.30000001192092896,9999.990234375,2413929812587459072,0.08209285885095596,0.31508100032806396,20.290021896362305,0.30258798599243164,-10.341259956359863,0.2738710045814514,12.288200378417969,12.514900207519531,11.659700393676758,17.880399703979492,2.120879888534546,2294.900146484375,1648.595458984375,3922.614013671875,888.3484497070312,797.9231567382812,970.8108520507812,GKd_b,2.8099591732025146,"[0, 0, 288, 0, 0, 256, 0, 0, 0]",68,"VMICRO_WARN,N_M_WARN",0.00013308490451890975,0.024886878207325935,0.024753792211413383,"[-0.21379201114177704, -0.20490001142024994, -0.38743001222610474, -0.04018712043762207, -0.46635639667510986, -0.1102915108203888, 0.020773708820343018, -0.17893701791763306, nan, -0.18219751119613647, -0.15995709598064423, -0.17826402187347412, -0.16287100315093994, 0.0989619791507721, -0.22502945363521576, -0.40651172399520874, -0.3535574972629547, -0.27553001046180725, -0.5096659660339355, -0.26159998774528503, nan, nan, nan, -0.2726569175720215, nan, nan, nan]","[0.033176932483911514, 0.03355040028691292, 0.03263010457158089, 0.046297114342451096, 0.14572308957576752, 0.013435199856758118, 0.015542613342404366, 0.013420051895081997, 0.09277597814798355, 0.051100168377161026, 0.03550276160240173, 0.01375008188188076, 0.058767545968294144, 0.22680872678756714, 0.1018805131316185, 0.06047998368740082, 0.017135528847575188, 0.007252726703882217, 0.2166593223810196, 0.013835466466844082, 0.10259382426738739, 1.0, 1.0, 0.1384160816669464, 0.08358841389417648, 1.0, 0.1476678103208542]","[0.054958000779151917, 0.06385000050067902, -0.11868000030517578, 0.22856289148330688, -0.1976063847541809, 0.15845850110054016, 0.289523720741272, 0.0898129940032959, nan, 0.08655250072479248, 0.10879291594028473, 0.09048599749803543, 0.10587900876998901, 0.36771199107170105, 0.043720558285713196, -0.13776171207427979, -0.08480748534202576, -0.006779998540878296, -0.2409159541130066, 0.007150024175643921, nan, nan, nan, -0.003906905651092529, nan, nan, nan]","[0.03248243406414986, 0.0328637920320034, 0.03192371129989624, 0.04580199345946312, 0.14587946236133575, 0.011614825576543808, 0.016946187242865562, 0.01159729901701212, 0.09277597814798355, 0.050652019679546356, 0.036139264702796936, 0.011977658607065678, 0.05837828665971756, 0.22670817375183105, 0.1021040603518486, 0.06085580214858055, 0.01841811090707779, 0.009909716434776783, 0.21676453948020935, 0.015395472757518291, 0.10259382426738739, 1.0, 1.0, 0.13858070969581604, 0.08358841389417648, 1.0, 0.1476678103208542]","[2.064809560775757, 1.7297765016555786, 2.6441128253936768, 2.5947768688201904, 0.31947728991508484, 6.833449840545654, 6.035315990447998, 2.244708776473999, 2.2365057468414307, 0.06412095576524734, 10.034598350524902, 0.3068174123764038, 1.7427295446395874, 1.1333132982254028, 0.1982850581407547, 2.6826870441436768, 3.1511566638946533, 2.268872022628784, 1.853104829788208, 1.3891206979751587, 4.093737602233887, nan, nan, 1.0635943412780762, 1.7242491245269775, nan, 1.1057603359222412]","[0.9764226675033569, 0.9925017356872559, 0.9811329245567322, 0.9628076553344727, 1.0, 1.0, 1.0, 0.9625462889671326, 1.0, 1.0, 1.0, 1.0, 0.9463787078857422, 1.0, 1.0, 0.9676538109779358, 1.0, 0.9784606099128723, 1.0, 0.9778849482536316, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9090909361839294]",0,0,,"[-0.21379201114177704, -0.20490001142024994, -0.38743001222610474, -0.04488001763820648, -0.5448200106620789, -0.17758001387119293, 0.008347690105438232, -0.2520800232887268, nan, -0.15513001382350922, -0.25477999448776245, -0.10898001492023468, -0.11594000458717346, 0.009069979190826416, -0.19016000628471375, -0.24397000670433044, -0.5062400102615356, -0.27553001046180725, -0.7077199816703796, -0.263949990272522, nan, nan, nan, -0.28815001249313354, nan, nan, nan]","[0.054958000779151917, 0.06385000050067902, -0.11868000030517578, 0.22386999428272247, -0.2760699987411499, 0.09116999804973602, 0.2770977020263672, 0.016669999808073044, nan, 0.11361999809741974, 0.013970017433166504, 0.15976999700069427, 0.1528100073337555, 0.27781999111175537, 0.07859000563621521, 0.02478000521659851, -0.2374899983406067, -0.006779998540878296, -0.4389699697494507, 0.004800021648406982, nan, nan, nan, -0.01940000057220459, nan, nan, nan]",5501.77294921875,25.553564071655273,4.304114818572998,0.024554764851927757,-0.26875001192092896,0.006752809975296259,0.09097830206155777,0.007372802123427391,0.4096943736076355,0.0,6.273645401000977,5522.39990234375,4.195000171661377,0.06173799932003021,0.06173799932003021,0.033176932483911514,0,0.07062999904155731,0.07062999904155731,0.03355040028691292,0,-0.11190000176429749,-0.11190000176429749,0.03263010457158089,256,0.23534289002418518,0.23064999282360077,0.046297114342451096,0,-0.1908263862133026,-0.2692900002002716,0.14572308957576752,0,0.16523849964141846,0.09794999659061432,0.013435199856758118,0,0.29630371928215027,0.2838777005672455,0.015542613342404366,0,0.0965929925441742,0.023449987173080444,0.013420051895081997,0,,,0.09277597814798355,2,0.09333249926567078,0.12039999663829803,0.051100168377161026,0,0.11557291448116302,0.0207500159740448,0.03550276160240173,0,0.09726598858833313,0.16654999554157257,0.01375008188188076,0,0.11265900731086731,0.1595900058746338,0.058767545968294144,0,,,,64,0.05050055682659149,0.0853700041770935,0.1018805131316185,0,-0.1309817135334015,0.03156000375747681,0.06047998368740082,0,-0.07802748680114746,-0.2307099997997284,0.017135528847575188,0,-0.27553001046180725,-0.27553001046180725,0.007252726703882217,0,,,,64,0.013930022716522217,0.011580020189285278,0.013835466466844082,0,,,0.10259382426738739,2,,,,64
2M00000032+5737103,apo25m,116-04,none,0.001335,57.61953,116.06537094825998,-4.564767514078821,10.904999732971191,0.023000000044703484,10.635000228881836,0.029999999329447746,10.482999801635742,0.02199999988079071,0.142289936542511,RJCE_WISE_PARTSKY,0.12668462097644806,,-2147483584,-2147483136,0,0,0,0,"APOGEE_NO_DERED,APOGEE_TELLURIC",apogee,apogee,3,121.32589721679688,152.67575073242188,512,PERSIST_HIGH,512,PERSIST_HIGH,-20.545164108276367,0.13039594888687134,0.06530627608299255,6399.001953125,4.270219326019287,-0.7024220824241638,0.0,0.0,3.5777945518493652,28.498525619506836,16.85396385192871,0,1,24.65308952331543,26.664583206176758,-9999.990234375,9999.990234375,-9999.990234375,9999.990234375,422596679964513792,1.298531174659729,0.009522450156509876,-0.41027405858039856,0.008729309774935246,-3.2266013622283936,0.008972429670393467,12.22089958190918,12.649999618530273,11.618900299072266,-19.195999145507812,1.3564200401306152,762.94580078125,758.2913208007812,767.3333740234375,761.3300170898438,756.7402954101562,766.5322265625,Fd_d,1.9277912378311157,"[0, 0, 0, 0, 0, 32, 0, 0, 0]",0,,0.0,0.026084642857313156,0.0258184727281332,"[-0.14024001359939575, -0.12852999567985535, -0.13841000199317932, -0.20790110528469086, -0.4323163628578186, -0.21447551250457764, -0.19337399303913116, -0.11475200951099396, nan, -0.3430895209312439, -0.11068710684776306, -0.3821049928665161, -0.0824510008096695, -0.2590779960155487, -0.25843945145606995, -1.3654417991638184, -0.18933749198913574, -0.25297001004219055, 0.3515539765357971, -0.3617199957370758, nan, nan, nan, -0.11748690903186798, nan, nan, nan]","[0.06806532293558121, 0.04663956165313721, 0.3859263062477112, 0.14561577141284943, 0.2537789046764374, 0.015499505214393139, 0.018452007323503494, 0.017027052119374275, 0.17657314240932465, 0.05961984023451805, 0.05503859370946884, 0.01790468581020832, 0.11648151278495789, 0.4715282618999481, 0.2228129506111145, 0.10237638652324677, 0.019090015441179276, 0.0076459660194814205, 0.3207221031188965, 0.016554731875658035, 0.12383858114480972, 1.0, 1.0, 0.31541308760643005, 0.14584043622016907, 1.0, 0.2674647867679596]","[0.10486000031232834, 0.11657000333070755, 0.10668999701738358, 0.03719890117645264, -0.1872163563966751, 0.030624501407146454, 0.05172601342201233, 0.13034799695014954, nan, -0.09798949956893921, 0.13441289961338043, -0.1370050013065338, 0.162649005651474, -0.01397799700498581, -0.013339444994926453, -1.1203417778015137, 0.05576251447200775, -0.007870003581047058, 0.5966539978981018, -0.11661998927593231, nan, nan, nan, 0.1276130974292755, nan, nan, nan]","[0.06770367920398712, 0.046110183000564575, 0.38586267828941345, 0.14544707536697388, 0.25387561321258545, 0.013825152069330215, 0.019737690687179565, 0.015518397092819214, 0.17657314240932465, 0.059206634759902954, 0.05548284947872162, 0.0164765864610672, 0.11627055704593658, 0.4714761972427368, 0.22292309999465942, 0.10261590778827667, 0.020335400477051735, 0.010371144860982895, 0.3207986354827881, 0.01797662302851677, 0.12383858114480972, 1.0, 1.0, 0.3154909014701843, 0.14584043622016907, 1.0, 0.2674647867679596]","[1.7376807928085327, 1.9039256572723389, 1.8484597206115723, 2.6390645503997803, 0.8940277695655823, 1.772923469543457, 1.5571842193603516, 1.7707204818725586, 0.8092654347419739, 0.17025113105773926, 0.44484633207321167, 3.1750457286834717, 0.6324264407157898, 0.7549705505371094, 1.3911693096160889, 2.967221736907959, 0.6225008964538574, 1.9103370904922485, 4.592402935028076, 1.4917292594909668, 1.103913426399231, nan, nan, 0.379926860332489, 1.0078094005584717, nan, 1.7360011339187622]","[0.9773568511009216, 0.9959826469421387, 0.9704456925392151, 0.8408263921737671, 1.0, 1.0, 0.9655241966247559, 0.9630247354507446, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9749816656112671, 1.0, 0.9890239238739014, 1.0, 1.0, 1.0, 1.0, 1.0, 0.03587915003299713, 1.0]",21,0,,"[-0.14024001359939575, -0.12852999567985535, -0.13841000199317932, -0.21259400248527527, -0.5107799768447876, -0.2817640006542206, -0.20579999685287476, -0.1878949999809265, nan, -0.31602200865745544, -0.2055100053548813, -0.31282100081443787, -0.035520002245903015, -0.3489699959754944, -0.22357000410556793, -1.2029000520706177, -0.3420200049877167, -0.25297001004219055, 0.1535000056028366, -0.36406999826431274, nan, nan, nan, -0.13298000395298004, nan, nan, nan]","[0.10486000031232834, 0.11657000333070755, 0.10668999701738358, 0.03250600025057793, -0.2656799554824829, -0.036664001643657684, 0.03930000960826874, 0.05720499902963638, nan, -0.07092200219631195, 0.03959000110626221, -0.06772100180387497, 0.20958000421524048, -0.10386999696493149, 0.02153000235557556, -0.957800030708313, -0.09691999852657318, -0.007870003581047058, 0.3986000120639801, -0.11896999180316925, nan, nan, nan, 0.11212000250816345, nan, nan, nan]",6099.78076171875,45.847328186035156,3.6739704608917236,0.030661005526781082,-0.2451000064611435,0.007007128093391657,0.0291593000292778,0.011755425482988358,2.1434333324432373,0.0,14.965801239013672,6210.7001953125,3.525899887084961,0.1127299964427948,0.1127299964427948,0.06806532293558121,0,0.1244400143623352,0.1244400143623352,0.04663956165313721,0,0.11456000804901123,0.11456000804901123,0.3859263062477112,32,0.045068904757499695,0.04037600755691528,0.14561577141284943,0,-0.17934635281562805,-0.25780996680259705,0.2537789046764374,0,0.038494497537612915,-0.02879399061203003,0.015499505214393139,0,0.05959601700305939,0.047170013189315796,0.018452007323503494,0,0.1382180005311966,0.06507501006126404,0.017027052119374275,0,,,0.17657314240932465,2,-0.09011951088905334,-0.06305199861526489,0.05961984023451805,0,0.1422829031944275,0.047460004687309265,0.05503859370946884,0,-0.12913498282432556,-0.059850990772247314,0.01790468581020832,0,0.17051900923252106,0.21745000779628754,0.11648151278495789,0,,,,64,-0.0054694414138793945,0.02940000593662262,0.2228129506111145,0,-1.1124718189239502,-0.9499300718307495,0.10237638652324677,0,0.06363251805305481,-0.08904999494552612,0.019090015441179276,0,-0.25297001004219055,-0.25297001004219055,0.0076459660194814205,0,,,,64,-0.10874998569488525,-0.11109998822212219,0.016554731875658035,0,,,0.12383858114480972,2,,,,64
